time (UTC),pressureRow,Depth (m),Temperature (degC ITS-90),bin_centre,x,y
1956-11-30 00:00:00+00:00,9,496.849931,3.55,475,47.05873112837071,68.85714285714286
1956-11-30 00:00:00+00:00,14,747.7449231,3.17,725,47.05873112837071,94.57142857142857
1956-11-30 00:00:00+00:00,20,1000.967071,2.81,1025,47.05873112837071,125.42857142857143
1956-11-30 00:00:00+00:00,24,1203.763549,2.58,1225,47.05873112837071,146
1956-12-31 00:00:00+00:00,0,17.2181879,6.275,25,48.25447246705646,22.571428571428573
1956-12-31 00:00:00+00:00,1,64.24153371,5.396666667,75,48.25447246705646,27.714285714285715
1956-12-31 00:00:00+00:00,2,112.9575386,4.17,125,48.25447246705646,32.857142857142854
1956-12-31 00:00:00+00:00,3,156.3993382,4.17,175,48.25447246705646,38
1956-12-31 00:00:00+00:00,4,200.8181592,4.07,225,48.25447246705646,43.14285714285714
1957-01-31 00:00:00+00:00,0,21.85585532,5.626666667,25,49.45021380574221,22.571428571428573
1957-01-31 00:00:00+00:00,1,80.45480337,5.371666667,75,49.45021380574221,27.714285714285715
1957-01-31 00:00:00+00:00,2,121.1565922,4.430416667,125,49.45021380574221,32.857142857142854
1957-01-31 00:00:00+00:00,3,183.1490557,4.18,175,49.45021380574221,38
1957-01-31 00:00:00+00:00,4,230.0976935,4.07,225,49.45021380574221,43.14285714285714
1957-01-31 00:00:00+00:00,5,274.5298842,3.99,275,49.45021380574221,48.28571428571429
1957-01-31 00:00:00+00:00,7,393.7466578,3.82,375,49.45021380574221,58.57142857142857
1957-01-31 00:00:00+00:00,12,604.0504955,3.47,625,49.45021380574221,84.28571428571428
1957-01-31 00:00:00+00:00,16,828.7428843,3.09,825,49.45021380574221,104.85714285714286
1957-01-31 00:00:00+00:00,20,1012.115831,2.79,1025,49.45021380574221,125.42857142857143
1957-02-28 00:00:00+00:00,0,19.16598036,5.636388889,25,50.53023824068418,22.571428571428573
1957-02-28 00:00:00+00:00,1,80.73586833,5.468055556,75,50.53023824068418,27.714285714285715
1957-02-28 00:00:00+00:00,2,124.3957081,4.64375,125,50.53023824068418,32.857142857142854
1957-02-28 00:00:00+00:00,3,178.6081585,4.202,175,50.53023824068418,38
1957-02-28 00:00:00+00:00,4,215.9642264,4.096666667,225,50.53023824068418,43.14285714285714
1957-02-28 00:00:00+00:00,5,285.6451278,3.94125,275,50.53023824068418,48.28571428571429
1957-02-28 00:00:00+00:00,8,449.3352204,3.75,425,50.53023824068418,63.714285714285715
1957-02-28 00:00:00+00:00,9,472.5857469,3.68,475,50.53023824068418,68.85714285714286
1957-02-28 00:00:00+00:00,10,499.8831525,,525,50.53023824068418,74
1957-02-28 00:00:00+00:00,12,606.0736763,3.49,625,50.53023824068418,84.28571428571428
1957-02-28 00:00:00+00:00,13,697.1370564,3.27,675,50.53023824068418,89.42857142857143
1957-02-28 00:00:00+00:00,15,751.7940796,3.17,775,50.53023824068418,99.71428571428571
1957-02-28 00:00:00+00:00,18,931.0473554,2.9,925,50.53023824068418,115.14285714285715
1957-02-28 00:00:00+00:00,19,958.4044868,2.88,975,50.53023824068418,120.28571428571429
1957-02-28 00:00:00+00:00,20,1004.007584,2.77,1025,50.53023824068418,125.42857142857143
1957-02-28 00:00:00+00:00,26,1315.384236,2.37,1325,50.53023824068418,156.2857142857143
1957-02-28 00:00:00+00:00,29,1455.500173,2.31,1475,50.53023824068418,171.71428571428572
1957-02-28 00:00:00+00:00,30,1518.480727,2.25,1525,50.53023824068418,176.85714285714286
1957-02-28 00:00:00+00:00,39,1969.024674,1.91,1975,50.53023824068418,223.14285714285714
1957-02-28 00:00:00+00:00,40,2027.063622,1.85,2025,50.53023824068418,228.28571428571428
1957-03-31 00:00:00+00:00,0,22.19231444,5.396666667,25,51.72597957936993,22.571428571428573
1957-03-31 00:00:00+00:00,1,78.68948523,5.42,75,51.72597957936993,27.714285714285715
1957-03-31 00:00:00+00:00,2,122.5875538,4.73,125,51.72597957936993,32.857142857142854
1957-03-31 00:00:00+00:00,3,195.7700856,4.18,175,51.72597957936993,38
1957-03-31 00:00:00+00:00,4,246.2563607,4.03,225,51.72597957936993,43.14285714285714
1957-03-31 00:00:00+00:00,5,296.7549386,3.89,275,51.72597957936993,48.28571428571429
1957-03-31 00:00:00+00:00,9,459.4438262,3.76,475,51.72597957936993,68.85714285714286
1957-03-31 00:00:00+00:00,13,694.1009726,3.34,675,51.72597957936993,89.42857142857143
1957-03-31 00:00:00+00:00,18,933.073688,2.92,925,51.72597957936993,115.14285714285715
1957-03-31 00:00:00+00:00,20,1007.04814,2.74,1025,51.72597957936993,125.42857142857143
1957-03-31 00:00:00+00:00,24,1208.835946,2.58,1225,51.72597957936993,146
1957-03-31 00:00:00+00:00,28,1411.830998,2.35,1425,51.72597957936993,166.57142857142858
1957-03-31 00:00:00+00:00,32,1615.019111,2.17,1625,51.72597957936993,187.14285714285714
1957-03-31 00:00:00+00:00,36,1817.382241,1.98,1825,51.72597957936993,207.71428571428572
1957-03-31 00:00:00+00:00,38,1913.036906,1.94,1925,51.72597957936993,218
1957-03-31 00:00:00+00:00,44,2224.715887,1.79,2225,51.72597957936993,248.85714285714286
1957-03-31 00:00:00+00:00,48,2428.66865,,2425,51.72597957936993,269.42857142857144
1957-03-31 00:00:00+00:00,52,2631.789969,1.65,2625,51.72597957936993,290
1957-03-31 00:00:00+00:00,56,2836.120596,1.61,2825,51.72597957936993,310.57142857142856
1957-03-31 00:00:00+00:00,60,3040.639627,1.56,3025,51.72597957936993,331.1428571428571
1957-04-30 00:00:00+00:00,0,16.84557802,6.210833333,25,52.883148616807745,22.571428571428573
1957-04-30 00:00:00+00:00,1,69.21619692,5.838888889,75,52.883148616807745,27.714285714285715
1957-04-30 00:00:00+00:00,2,118.802815,4.66375,125,52.883148616807745,32.857142857142854
1957-04-30 00:00:00+00:00,3,173.0564171,4.125,175,52.883148616807745,38
1957-04-30 00:00:00+00:00,4,201.8277887,4.18,225,52.883148616807745,43.14285714285714
1957-04-30 00:00:00+00:00,5,277.5642779,3.963333333,275,52.883148616807745,48.28571428571429
1957-04-30 00:00:00+00:00,9,475.6186179,3.665,475,52.883148616807745,68.85714285714286
1957-04-30 00:00:00+00:00,14,725.4760775,3.22,725,52.883148616807745,94.57142857142857
1957-04-30 00:00:00+00:00,19,989.8188986,2.82,975,52.883148616807745,120.28571428571429
1957-04-30 00:00:00+00:00,23,1183.475172,2.54,1175,52.883148616807745,140.85714285714286
1957-05-31 00:00:00+00:00,0,15.06344469,7.145083333,25,54.078889955493494,22.571428571428573
1957-05-31 00:00:00+00:00,1,69.62566173,6.413333333,75,54.078889955493494,27.714285714285715
1957-05-31 00:00:00+00:00,2,118.2140315,5.098666667,125,54.078889955493494,32.857142857142854
1957-05-31 00:00:00+00:00,3,162.961587,4.09,175,54.078889955493494,38
1957-05-31 00:00:00+00:00,4,201.395091,4.134285714,225,54.078889955493494,43.14285714285714
1957-05-31 00:00:00+00:00,5,293.7248355,3.906,275,54.078889955493494,48.28571428571429
1957-05-31 00:00:00+00:00,6,302.3105346,3.943333333,325,54.078889955493494,53.42857142857143
1957-05-31 00:00:00+00:00,9,467.025652,3.68,475,54.078889955493494,68.85714285714286
1957-05-31 00:00:00+00:00,10,501.9053345,3.625,525,54.078889955493494,74
1957-05-31 00:00:00+00:00,13,687.0169481,3.27,675,54.078889955493494,89.42857142857143
1957-05-31 00:00:00+00:00,14,724.4637884,3.25,725,54.078889955493494,94.57142857142857
1957-05-31 00:00:00+00:00,15,754.3248476,3.17,775,54.078889955493494,99.71428571428571
1957-05-31 00:00:00+00:00,18,923.9553447,2.96,925,54.078889955493494,115.14285714285715
1957-05-31 00:00:00+00:00,19,975.6311663,2.83,975,54.078889955493494,120.28571428571429
1957-05-31 00:00:00+00:00,20,1006.034616,2.78,1025,54.078889955493494,125.42857142857143
1957-05-31 00:00:00+00:00,21,1080.03461,2.7,1075,54.078889955493494,130.57142857142856
1957-05-31 00:00:00+00:00,23,1178.403381,2.58,1175,54.078889955493494,140.85714285714286
1957-05-31 00:00:00+00:00,24,1202.749087,2.5,1225,54.078889955493494,146
1957-07-31 00:00:00+00:00,0,18.46650495,10.4484,25,56.43180033161707,22.571428571428573
1957-07-31 00:00:00+00:00,1,80.40555281,5.921666667,75,56.43180033161707,27.714285714285715
1957-07-31 00:00:00+00:00,2,125.2623219,4.478,125,56.43180033161707,32.857142857142854
1957-07-31 00:00:00+00:00,3,178.407427,3.986,175,56.43180033161707,38
1957-07-31 00:00:00+00:00,4,228.4855924,3.918,225,56.43180033161707,43.14285714285714
1957-07-31 00:00:00+00:00,5,278.5758753,3.886,275,56.43180033161707,48.28571428571429
1957-07-31 00:00:00+00:00,6,307.8662757,3.93,325,56.43180033161707,53.42857142857143
1957-07-31 00:00:00+00:00,9,490.7861026,3.67,475,56.43180033161707,68.85714285714286
1957-07-31 00:00:00+00:00,14,737.2886936,3.203333333,725,56.43180033161707,94.57142857142857
1957-07-31 00:00:00+00:00,19,984.7567242,2.856666667,975,56.43180033161707,120.28571428571429
1957-07-31 00:00:00+00:00,29,1483.609688,2.303333333,1475,56.43180033161707,171.71428571428572
1957-08-31 00:00:00+00:00,0,16.78793046,11.85952381,25,57.62754167030282,22.571428571428573
1957-08-31 00:00:00+00:00,1,71.79488077,6.618055556,75,57.62754167030282,27.714285714285715
1957-08-31 00:00:00+00:00,2,117.2129202,4.726,125,57.62754167030282,32.857142857142854
1957-08-31 00:00:00+00:00,3,155.7934473,3.952,175,57.62754167030282,38
1957-08-31 00:00:00+00:00,4,203.8467291,3.879166667,225,57.62754167030282,43.14285714285714
1957-08-31 00:00:00+00:00,5,251.5068786,3.868,275,57.62754167030282,48.28571428571429
1957-08-31 00:00:00+00:00,6,302.0065821,3.856,325,57.62754167030282,53.42857142857143
1957-08-31 00:00:00+00:00,9,497.8609999,3.6,475,57.62754167030282,68.85714285714286
1957-08-31 00:00:00+00:00,10,501.9015101,3.705,525,57.62754167030282,74
1957-08-31 00:00:00+00:00,15,753.477441,3.14,775,57.62754167030282,99.71428571428571
1957-08-31 00:00:00+00:00,20,1008.394447,2.796666667,1025,57.62754167030282,125.42857142857143
1957-08-31 00:00:00+00:00,30,1515.763915,2.296666667,1525,57.62754167030282,176.85714285714286
1957-09-30 00:00:00+00:00,0,15.13077457,13.8225,25,58.78471070774064,22.571428571428573
1957-09-30 00:00:00+00:00,1,63.05132459,7.86,75,58.78471070774064,27.714285714285715
1957-09-30 00:00:00+00:00,2,113.505959,5.84,125,58.78471070774064,32.857142857142854
1957-09-30 00:00:00+00:00,4,201.8308471,3.86,225,58.78471070774064,43.14285714285714
1957-09-30 00:00:00+00:00,6,302.820184,3.82,325,58.78471070774064,53.42857142857143
1957-09-30 00:00:00+00:00,10,504.9462767,3.74,525,58.78471070774064,74
1957-09-30 00:00:00+00:00,15,758.891806,3.23,775,58.78471070774064,99.71428571428571
1957-09-30 00:00:00+00:00,20,1013.144765,2.78,1025,58.78471070774064,125.42857142857143
1957-09-30 00:00:00+00:00,25,1266.689068,2.48,1275,58.78471070774064,151.14285714285714
1957-10-31 00:00:00+00:00,0,17.99825984,12.55212963,25,59.98045204642639,22.571428571428573
1957-10-31 00:00:00+00:00,1,68.3137761,7.357351852,75,59.98045204642639,27.714285714285715
1957-10-31 00:00:00+00:00,2,120.6808474,5.397222222,125,59.98045204642639,32.857142857142854
1957-10-31 00:00:00+00:00,3,168.1975744,4.079375,175,59.98045204642639,38
1957-10-31 00:00:00+00:00,4,201.5393186,3.894285714,225,59.98045204642639,43.14285714285714
1957-10-31 00:00:00+00:00,5,282.1095332,3.76,275,59.98045204642639,48.28571428571429
1957-10-31 00:00:00+00:00,6,302.1421799,3.773333333,325,59.98045204642639,53.42857142857143
1957-10-31 00:00:00+00:00,7,390.7090521,3.87,375,59.98045204642639,58.57142857142857
1957-10-31 00:00:00+00:00,8,405.8769051,3.765,425,59.98045204642639,63.714285714285715
1957-10-31 00:00:00+00:00,9,496.175961,3.666666667,475,59.98045204642639,68.85714285714286
1957-10-31 00:00:00+00:00,10,508.9830817,3.62,525,59.98045204642639,74
1957-10-31 00:00:00+00:00,14,741.6714296,3.25,725,59.98045204642639,94.57142857142857
1957-10-31 00:00:00+00:00,15,756.3495235,3.175,775,59.98045204642639,99.71428571428571
1957-10-31 00:00:00+00:00,19,993.8576083,2.82,975,59.98045204642639,120.28571428571429
1957-10-31 00:00:00+00:00,20,1007.728968,2.78,1025,59.98045204642639,125.42857142857143
1957-10-31 00:00:00+00:00,24,1249.400483,2.54,1225,59.98045204642639,146
1957-10-31 00:00:00+00:00,25,1265.157293,2.495,1275,59.98045204642639,151.14285714285714
1957-12-31 00:00:00+00:00,0,20.84426071,7.775861111,25,62.33336242254996,22.571428571428573
1957-12-31 00:00:00+00:00,1,77.08391798,7.573611111,75,62.33336242254996,27.714285714285715
1957-12-31 00:00:00+00:00,2,126.5399933,5.7225,125,62.33336242254996,32.857142857142854
1957-12-31 00:00:00+00:00,3,174.7712705,4.51,175,62.33336242254996,38
1957-12-31 00:00:00+00:00,4,222.2747965,4.0475,225,62.33336242254996,43.14285714285714
1957-12-31 00:00:00+00:00,5,270.2401902,3.8575,275,62.33336242254996,48.28571428571429
1957-12-31 00:00:00+00:00,6,315.4429178,3.835,325,62.33336242254996,53.42857142857143
1957-12-31 00:00:00+00:00,7,371.5210222,3.84,375,62.33336242254996,58.57142857142857
1957-12-31 00:00:00+00:00,8,416.4825594,3.815,425,62.33336242254996,63.714285714285715
1957-12-31 00:00:00+00:00,9,463.4944336,3.83,475,62.33336242254996,68.85714285714286
1957-12-31 00:00:00+00:00,12,640.9717737,3.55,625,62.33336242254996,84.28571428571428
1957-12-31 00:00:00+00:00,14,702.2079467,3.35,725,62.33336242254996,94.57142857142857
1957-12-31 00:00:00+00:00,17,883.4207231,3.08,875,62.33336242254996,110
1957-12-31 00:00:00+00:00,19,950.3127254,2.97,975,62.33336242254996,120.28571428571429
1957-12-31 00:00:00+00:00,22,1124.632746,2.72,1125,62.33336242254996,135.71428571428572
1957-12-31 00:00:00+00:00,24,1202.767352,2.57,1225,62.33336242254996,146
1958-01-31 00:00:00+00:00,0,20.45493655,6.763888889,25,63.52910376123571,22.571428571428573
1958-01-31 00:00:00+00:00,1,80.3117927,6.799285714,75,63.52910376123571,27.714285714285715
1958-01-31 00:00:00+00:00,2,127.0173179,5.62,125,63.52910376123571,32.857142857142854
1958-01-31 00:00:00+00:00,3,174.7718836,4.485,175,63.52910376123571,38
1958-01-31 00:00:00+00:00,4,223.285612,4.0825,225,63.52910376123571,43.14285714285714
1958-01-31 00:00:00+00:00,5,281.8076056,3.868,275,63.52910376123571,48.28571428571429
1958-01-31 00:00:00+00:00,6,300.7976356,3.84,325,63.52910376123571,53.42857142857143
1958-01-31 00:00:00+00:00,7,382.2942603,3.85,375,63.52910376123571,58.57142857142857
1958-01-31 00:00:00+00:00,9,479.3260464,3.766666667,475,63.52910376123571,68.85714285714286
1958-01-31 00:00:00+00:00,13,689.0409307,3.41,675,63.52910376123571,89.42857142857143
1958-01-31 00:00:00+00:00,14,735.0921935,3.395,725,63.52910376123571,94.57142857142857
1958-01-31 00:00:00+00:00,18,930.0341964,3,925,63.52910376123571,115.14285714285715
1958-01-31 00:00:00+00:00,19,985.7655249,2.9,975,63.52910376123571,120.28571428571429
1958-01-31 00:00:00+00:00,24,1234.200221,2.56,1225,63.52910376123571,146
1958-03-31 00:00:00+00:00,0,16.04819659,6.2165,25,65.80486953486343,22.571428571428573
1958-03-31 00:00:00+00:00,1,75.48206002,6.1825,75,65.80486953486343,27.714285714285715
1958-03-31 00:00:00+00:00,2,123.2355772,5.768095238,125,65.80486953486343,32.857142857142854
1958-03-31 00:00:00+00:00,3,177.0206557,4.619285714,175,65.80486953486343,38
1958-03-31 00:00:00+00:00,4,228.4397819,4.058571429,225,65.80486953486343,43.14285714285714
1958-03-31 00:00:00+00:00,5,281.3146589,3.782857143,275,65.80486953486343,48.28571428571429
1958-03-31 00:00:00+00:00,6,300.2880182,3.755,325,65.80486953486343,53.42857142857143
1958-03-31 00:00:00+00:00,7,388.6910688,3.87,375,65.80486953486343,58.57142857142857
1958-03-31 00:00:00+00:00,8,399.8101433,3.83,425,65.80486953486343,63.714285714285715
1958-03-31 00:00:00+00:00,9,489.2635051,3.77,475,65.80486953486343,68.85714285714286
1958-03-31 00:00:00+00:00,10,499.8831525,3.66,525,65.80486953486343,74
1958-03-31 00:00:00+00:00,14,738.6346063,3.39,725,65.80486953486343,94.57142857142857
1958-03-31 00:00:00+00:00,15,751.2822223,3.27,775,65.80486953486343,99.71428571428571
1958-03-31 00:00:00+00:00,19,977.6579268,2.91,975,65.80486953486343,120.28571428571429
1958-03-31 00:00:00+00:00,20,1003.4932,2.855,1025,65.80486953486343,125.42857142857143
1958-03-31 00:00:00+00:00,24,1226.083002,2.59,1225,65.80486953486343,146
1958-03-31 00:00:00+00:00,25,1256.005481,2.56,1275,65.80486953486343,151.14285714285714
1958-04-30 00:00:00+00:00,0,17.64433197,6.029125,25,66.96203857230125,22.571428571428573
1958-04-30 00:00:00+00:00,1,78.98423435,6.002083333,75,66.96203857230125,27.714285714285715
1958-04-30 00:00:00+00:00,2,125.7413878,5.525416667,125,66.96203857230125,32.857142857142854
1958-04-30 00:00:00+00:00,3,176.8414173,4.54875,175,66.96203857230125,38
1958-04-30 00:00:00+00:00,4,228.5856536,4.0675,225,66.96203857230125,43.14285714285714
1958-04-30 00:00:00+00:00,5,280.5948071,3.8575,275,66.96203857230125,48.28571428571429
1958-04-30 00:00:00+00:00,6,300.795356,3.95,325,66.96203857230125,53.42857142857143
1958-04-30 00:00:00+00:00,7,390.7149814,3.71,375,66.96203857230125,58.57142857142857
1958-04-30 00:00:00+00:00,8,401.8313443,3.73,425,66.96203857230125,63.714285714285715
1958-04-30 00:00:00+00:00,9,488.7615559,3.75,475,66.96203857230125,68.85714285714286
1958-04-30 00:00:00+00:00,10,501.9053247,3.75,525,66.96203857230125,74
1958-04-30 00:00:00+00:00,14,735.5979219,3.32,725,66.96203857230125,94.57142857142857
1958-04-30 00:00:00+00:00,15,757.8679609,3.23,775,66.96203857230125,99.71428571428571
1958-04-30 00:00:00+00:00,19,986.77859,2.84,975,66.96203857230125,120.28571428571429
1958-04-30 00:00:00+00:00,20,1011.102283,2.83,1025,66.96203857230125,125.42857142857143
1958-04-30 00:00:00+00:00,25,1277.32553,2.5,1275,66.96203857230125,151.14285714285714
1958-05-31 00:00:00+00:00,0,13.44942855,8.643333333,25,68.15777991098699,22.571428571428573
1958-05-31 00:00:00+00:00,1,63.05036944,6.27,75,68.15777991098699,27.714285714285715
1958-05-31 00:00:00+00:00,2,113.5042393,5.715,125,68.15777991098699,32.857142857142854
1958-05-31 00:00:00+00:00,3,163.9704387,4.81,175,68.15777991098699,38
1958-05-31 00:00:00+00:00,4,201.8277887,4.32,225,68.15777991098699,43.14285714285714
1958-05-31 00:00:00+00:00,6,302.8155942,3.97,325,68.15777991098699,53.42857142857143
1958-05-31 00:00:00+00:00,8,399.8101433,3.8,425,68.15777991098699,63.714285714285715
1958-05-31 00:00:00+00:00,10,499.8831525,3.72,525,68.15777991098699,74
1958-05-31 00:00:00+00:00,14,745.7203741,3.33,725,68.15777991098699,94.57142857142857
1958-05-31 00:00:00+00:00,22,1112.481119,2.72,1125,68.15777991098699,135.71428571428572
1958-06-30 00:00:00+00:00,0,14.11019511,9.385441176,25,69.31494894842481,22.571428571428573
1958-06-30 00:00:00+00:00,1,74.73581017,6.180710784,75,69.31494894842481,27.714285714285715
1958-06-30 00:00:00+00:00,2,123.2419709,5.597245098,125,69.31494894842481,32.857142857142854
1958-06-30 00:00:00+00:00,3,171.9952196,4.795517241,175,69.31494894842481,38
1958-06-30 00:00:00+00:00,4,207.9402463,4.311578947,225,69.31494894842481,43.14285714285714
1958-06-30 00:00:00+00:00,5,268.9080982,3.93,275,69.31494894842481,48.28571428571429
1958-06-30 00:00:00+00:00,6,311.4746188,3.837142857,325,69.31494894842481,53.42857142857143
1958-06-30 00:00:00+00:00,7,392.2308883,3.88,375,69.31494894842481,58.57142857142857
1958-06-30 00:00:00+00:00,8,436.1947661,3.75,425,69.31494894842481,63.714285714285715
1958-06-30 00:00:00+00:00,9,488.761649,3.7475,475,69.31494894842481,68.85714285714286
1958-06-30 00:00:00+00:00,10,517.5785738,3.7,525,69.31494894842481,74
1958-06-30 00:00:00+00:00,11,585.8427488,3.62,575,69.31494894842481,79.14285714285714
1958-06-30 00:00:00+00:00,13,692.0770022,3.355,675,69.31494894842481,89.42857142857143
1958-06-30 00:00:00+00:00,14,744.2019757,3.27,725,69.31494894842481,94.57142857142857
1958-06-30 00:00:00+00:00,15,770.0172862,3.236666667,775,69.31494894842481,99.71428571428571
1958-06-30 00:00:00+00:00,18,901.6677208,3.03,925,69.31494894842481,115.14285714285715
1958-06-30 00:00:00+00:00,19,992.8592509,2.87,975,69.31494894842481,120.28571428571429
1958-06-30 00:00:00+00:00,20,1007.048161,2.876666667,1025,69.31494894842481,125.42857142857143
1958-06-30 00:00:00+00:00,22,1104.876038,2.73,1125,69.31494894842481,135.71428571428572
1958-06-30 00:00:00+00:00,25,1259.059224,2.555,1275,69.31494894842481,151.14285714285714
1958-07-31 00:00:00+00:00,0,14.79435056,11.08083333,25,70.51069028711058,22.571428571428573
1958-07-31 00:00:00+00:00,1,73.64493464,6.154166667,75,70.51069028711058,27.714285714285715
1958-07-31 00:00:00+00:00,2,115.8171007,5.657916667,125,70.51069028711058,32.857142857142854
1958-07-31 00:00:00+00:00,3,166.494361,4.91375,175,70.51069028711058,38
1958-07-31 00:00:00+00:00,4,213.6930883,4.3475,225,70.51069028711058,43.14285714285714
1958-07-31 00:00:00+00:00,5,263.9313958,3.96,275,70.51069028711058,48.28571428571429
1958-07-31 00:00:00+00:00,6,314.181881,3.77,325,70.51069028711058,53.42857142857143
1958-07-31 00:00:00+00:00,7,353.3332951,3.74,375,70.51069028711058,58.57142857142857
1958-07-31 00:00:00+00:00,8,403.8586877,3.77,425,70.51069028711058,63.714285714285715
1958-07-31 00:00:00+00:00,9,453.3854782,3.77,475,70.51069028711058,68.85714285714286
1958-07-31 00:00:00+00:00,10,502.9240444,3.76,525,70.51069028711058,74
1958-07-31 00:00:00+00:00,11,552.4743767,3.65,575,70.51069028711058,79.14285714285714
1958-07-31 00:00:00+00:00,12,600.0132931,3.59,625,70.51069028711058,84.28571428571428
1958-07-31 00:00:00+00:00,14,702.2079467,3.34,725,70.51069028711058,94.57142857142857
1958-07-31 00:00:00+00:00,16,803.4398602,3.15,825,70.51069028711058,104.85714285714286
1958-07-31 00:00:00+00:00,18,903.7074873,2.98,925,70.51069028711058,115.14285714285715
1958-07-31 00:00:00+00:00,20,1004.022826,2.83,1025,70.51069028711058,125.42857142857143
1958-07-31 00:00:00+00:00,22,1104.385796,2.71,1125,70.51069028711058,135.71428571428572
1958-07-31 00:00:00+00:00,25,1254.512022,2.58,1275,70.51069028711058,151.14285714285714
1958-08-31 00:00:00+00:00,0,19.3507228,11.81683333,25,71.70643162579631,22.571428571428573
1958-08-31 00:00:00+00:00,1,76.13370689,6.162666667,75,71.70643162579631,27.714285714285715
1958-08-31 00:00:00+00:00,2,124.2695344,5.527777778,125,71.70643162579631,32.857142857142854
1958-08-31 00:00:00+00:00,3,176.9255961,4.701666667,175,71.70643162579631,38
1958-08-31 00:00:00+00:00,4,230.1003634,4.063333333,225,71.70643162579631,43.14285714285714
1958-08-31 00:00:00+00:00,5,273.5230122,3.885,275,71.70643162579631,48.28571428571429
1958-08-31 00:00:00+00:00,6,301.8054726,3.8,325,71.70643162579631,53.42857142857143
1958-08-31 00:00:00+00:00,7,394.7512358,3.87,375,71.70643162579631,58.57142857142857
1958-08-31 00:00:00+00:00,8,403.852565,3.78,425,71.70643162579631,63.714285714285715
1958-08-31 00:00:00+00:00,9,493.8092579,3.74,475,71.70643162579631,68.85714285714286
1958-08-31 00:00:00+00:00,10,504.9386197,3.72,525,71.70643162579631,74
1958-08-31 00:00:00+00:00,14,740.6478382,3.32,725,71.70643162579631,94.57142857142857
1958-08-31 00:00:00+00:00,15,757.8679609,3.27,775,71.70643162579631,99.71428571428571
1958-08-31 00:00:00+00:00,19,994.8786872,2.885,975,71.70643162579631,120.28571428571429
1958-08-31 00:00:00+00:00,24,1241.28328,2.58,1225,71.70643162579631,146
1958-09-30 00:00:00+00:00,0,14.94844669,12.05583333,25,72.86360066323414,22.571428571428573
1958-09-30 00:00:00+00:00,1,69.85385089,6.581944444,75,72.86360066323414,27.714285714285715
1958-09-30 00:00:00+00:00,2,114.0646014,5.458888889,125,72.86360066323414,32.857142857142854
1958-09-30 00:00:00+00:00,3,163.6334762,4.676666667,175,72.86360066323414,38
1958-09-30 00:00:00+00:00,4,200.8177276,4.225714286,225,72.86360066323414,43.14285714285714
1958-09-30 00:00:00+00:00,5,251.0165895,3.911428571,275,72.86360066323414,48.28571428571429
1958-09-30 00:00:00+00:00,6,301.6605211,3.748571429,325,72.86360066323414,53.42857142857143
1958-09-30 00:00:00+00:00,7,366.1275552,3.723333333,375,72.86360066323414,58.57142857142857
1958-09-30 00:00:00+00:00,8,408.0219851,3.715,425,72.86360066323414,63.714285714285715
1958-09-30 00:00:00+00:00,9,482.6966587,3.676666667,475,72.86360066323414,68.85714285714286
1958-09-30 00:00:00+00:00,10,514.5452665,3.6525,525,72.86360066323414,74
1958-09-30 00:00:00+00:00,11,551.4546647,3.62,575,72.86360066323414,79.14285714285714
1958-09-30 00:00:00+00:00,12,601.015761,3.54,625,72.86360066323414,84.28571428571428
1958-09-30 00:00:00+00:00,13,663.7434951,3.395,675,72.86360066323414,89.42857142857143
1958-09-30 00:00:00+00:00,14,706.2402032,3.33,725,72.86360066323414,94.57142857142857
1958-09-30 00:00:00+00:00,15,767.9925323,3.2,775,72.86360066323414,99.71428571428571
1958-09-30 00:00:00+00:00,16,807.4656329,3.18,825,72.86360066323414,104.85714285714286
1958-09-30 00:00:00+00:00,17,896.6026803,2.98,875,72.86360066323414,110
1958-09-30 00:00:00+00:00,18,906.7191069,3.02,925,72.86360066323414,115.14285714285715
1958-09-30 00:00:00+00:00,19,995.8996469,2.86,975,72.86360066323414,120.28571428571429
1958-09-30 00:00:00+00:00,20,1007.55112,2.85,1025,72.86360066323414,125.42857142857143
1958-09-30 00:00:00+00:00,21,1095.243293,2.72,1075,72.86360066323414,130.57142857142856
1958-09-30 00:00:00+00:00,22,1109.422184,2.73,1125,72.86360066323414,135.71428571428572
1958-09-30 00:00:00+00:00,24,1243.331456,2.55,1225,72.86360066323414,146
1958-09-30 00:00:00+00:00,25,1264.295657,2.553333333,1275,72.86360066323414,151.14285714285714
1958-11-30 00:00:00+00:00,0,17.03265821,7.561875,25,75.21651103935771,22.571428571428573
1958-11-30 00:00:00+00:00,1,74.8112257,6.300625,75,75.21651103935771,27.714285714285715
1958-11-30 00:00:00+00:00,2,120.4423807,5.222708333,125,75.21651103935771,32.857142857142854
1958-11-30 00:00:00+00:00,3,170.1708911,4.435714286,175,75.21651103935771,38
1958-11-30 00:00:00+00:00,4,215.3867544,3.987142857,225,75.21651103935771,43.14285714285714
1958-11-30 00:00:00+00:00,5,279.1794955,3.772,275,75.21651103935771,48.28571428571429
1958-11-30 00:00:00+00:00,6,310.3914528,3.726666667,325,75.21651103935771,53.42857142857143
1958-11-30 00:00:00+00:00,7,384.6505286,3.763333333,375,75.21651103935771,58.57142857142857
1958-11-30 00:00:00+00:00,8,416.655002,3.746666667,425,75.21651103935771,63.714285714285715
1958-11-30 00:00:00+00:00,9,482.3570506,3.713333333,475,75.21651103935771,68.85714285714286
